Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Early-demographic dividend,EAR,Interest payments (% of expense),GC.XPN.INTP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.7319101707812,,,,9.09556721280236,7.46761662061856,,,,,,,,,,
East Asia & Pacific,EAS,Interest payments (% of expense),GC.XPN.INTP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia (excluding high income),ECA,Interest payments (% of expense),GC.XPN.INTP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia,ECS,Interest payments (% of expense),GC.XPN.INTP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ecuador,ECU,Interest payments (% of expense),GC.XPN.INTP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Egypt, Arab Rep.",EGY,Interest payments (% of expense),GC.XPN.INTP.ZS,,,,,,,,,,,,,,,,3.08092056421678,3.40947834981248,4.85074626865672,8.09185347184254,9.40362304091187,,6.64290805416964,4.95582020745294,8.93993635640414,9.40548653381139,9.52238359035784,10.0940479257923,12.1465833709023,12.2595304216107,14.7333778498521,16.2763516730877,19.1362645230579,18.079700454667,27.4905861165684,30.6930875576037,26.0217864923747,25.933774405927,23.986156162215,,,,,19.665065282244,20.7925477377687,21.0859853332209,20.2089647363532,17.2010542481219,17.560305150653,15.0853305376009,13.958581501277,17.8615837104332,19.0798082369558,19.4397903688734,22.5897666592664,22.7221711517273,24.2332160259881,,,,
Euro area,EMU,Interest payments (% of expense),GC.XPN.INTP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eritrea,ERI,Interest payments (% of expense),GC.XPN.INTP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,ESP,Interest payments (% of expense),GC.XPN.INTP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.7183562705951,17.9148540814643,17.3862207804767,16.1967701946594,14.1325663485423,13.1110120511559,12.703609363645,12.5633104103851,11.5724324672813,10.0273843372073,9.27674257230346,8.23474452554744,7.78843390999333,7.35685261375252,7.13302752293578,8.58876177280132,10.8609939264805,10.2402931064316,13.6075676235522,14.1852063129873,13.4235532537717,12.7501543602223,12.1036501692434,,
Estonia,EST,Interest payments (% of expense),GC.XPN.INTP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.260348867482426,,,,1.25596339207477,1.63357823979991,0.909090909090909,1.04741524946503,0.717155790651544,0.548852848101266,0.459951681843524,0.573355817875211,0.522772575125052,0.515272959956892,0.405649483315074,0.326084230064966,0.251408937587731,0.248484421260398,0.231727502395679,0.209948320413437,0.2311716753863,0.330586667982435,0.338551372841347,0.417035072207486,0.347478433529656,0.291323622545915,0.217467049536831,,
Ethiopia,ETH,Interest payments (% of expense),GC.XPN.INTP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.61681343891068,7.24093194226715,9.17121795445728,13.4358221051565,19.1994382022472,14.7474676420934,15.5477680433876,13.5140994695535,10.4507078238047,9.54461931012158,,10.7546012886624,8.61483127415464,8.71812897584061,7.82192945176371,6.99120764639802,19.2332982119798,18.2089825380373,4.89777867434264,3.36909866020018,3.27005465636134,3.67639997968286,3.99974712153181,3.54575922131073,3.7566330319856,3.96334868648026,4.57051911671548,4.20611286662888,4.6612403302757,
European Union,EUU,Interest payments (% of expense),GC.XPN.INTP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fragile and conflict affected situations,FCS,Interest payments (% of expense),GC.XPN.INTP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.72381744111314,,,4.01591436089142,5.78372341229299,,,
Finland,FIN,Interest payments (% of expense),GC.XPN.INTP.ZS,,,,,,,,,,,,,2.2092010452134,2.02204639210117,1.31472491909385,0.981709593131766,0.91549295774648,1.24211300681889,1.579459348761,2.15237672145713,2.35924299415112,2.67759375855461,3.1141969032333,3.82020217222265,4.40151921150128,4.71459124981832,4.32660348331466,4.11535800760983,4.10829441850123,3.57972798729539,3.1043744951369,3.25108200775674,4.23407847571147,8.41353020787967,10.1475118266163,7.51831062329153,8.76538360827442,9.84013970983342,8.88869234511122,7.76688547244775,7.73571444014442,7.3867653786965,5.78651905939622,5.13760081597189,4.7679755226925,4.36883853683307,3.99102230922407,3.83292383292383,3.64267530664198,3.24354673845755,3.34293070512998,3.41447824002557,3.4265564513038,3.00433376060551,2.9086699131099,2.7976386471612,2.61266081939371,2.47749327721267,,
Fiji,FJI,Interest payments (% of expense),GC.XPN.INTP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.4432263777038,14.2622746531528,12.1745994725417,10.2570368879561,10.1567050339759,11.8299869199962,10.4351819671317,,,,,,,,10.1038226779969,10.2847186536485,10.0137137581703,,,,15.5721699419731,16.3383071668689,15.2738012671749,13.8208856085299,11.2782718409678,11.270910418656,10.1521606141302,9.67183626888854,9.50895579186348,
France,FRA,Interest payments (% of expense),GC.XPN.INTP.ZS,,,,,,,,,,,,,1.49350649350649,1.24457308248915,1.3814095059705,2.15633423180594,1.92116594898973,2.05270053865192,2.16822429906542,2.34037963761864,2.17471774939848,3.17594586281145,3.17936021890677,4.13161230840151,4.2263873575891,4.54479100773684,4.62682456623521,4.41635481003314,4.33470137723793,4.67444426927322,5.18259835791505,5.3092425295344,5.76704637652938,6.05663025569049,6.38648537288835,6.3613877877562,6.57022298303065,6.55230080754953,6.62147667448662,6.2214038844287,6.181053909689,6.14827117195694,6.04563114798449,5.7582656664441,5.72794901606526,5.6738140616529,5.43606953230751,5.56744934932883,5.77198181515141,4.92402687235939,4.98202893568605,5.43384689570771,5.19657413887969,4.59432771418307,4.35705691791517,4.05157567594977,3.83671541854183,3.63675714539875,,
Faroe Islands,FRO,Interest payments (% of expense),GC.XPN.INTP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Micronesia, Fed. Sts.",FSM,Interest payments (% of expense),GC.XPN.INTP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.12496878162214,1.1755772410671,1.21217445189777,1.30570579486642,0.987976469157145,1.26971138611091,1.36412321421106,1.20604281399019,0.887517826453152,0.755997362227461,0.68295417148422,
Gabon,GAB,Interest payments (% of expense),GC.XPN.INTP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.08845532244819,10.6899663532502,8.08518224545752,11.7859077435152,13.6046289920143,16.1247791839056,17.5360260209864,
United Kingdom,GBR,Interest payments (% of expense),GC.XPN.INTP.ZS,,,,,,,,,,,,,8.77813184624577,9.41098610191926,8.94830173236939,8.71517066686731,9.07202509644326,9.24453662096248,9.9086274250149,10.7683352735739,10.8947885939036,10.5180191344867,9.89096082333132,10.0345846484454,10.403619739479,10.6311225309138,10.6244512883401,11.4411462986863,11.2956454248882,10.855550991982,9.0097455198026,7.26211128315934,6.61201775430914,6.95156027269324,7.78417542170768,8.63096735670125,8.90984028180202,9.4190928598234,9.44169049192238,7.99016073624836,7.46011846309278,6.39364859011507,5.31659342542932,5.04670911991612,5.05931634181638,5.281073797924,5.30174571042272,5.7886144926716,5.40101080906335,4.348250716208,6.6672965714969,7.55986033933956,6.75083166485906,7.04030145804637,6.75668906094323,5.99866299613432,6.49031484290714,7.33666456789958,,
Georgia,GEO,Interest payments (% of expense),GC.XPN.INTP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0071377587438,17.7669902912621,18.1840430739109,24.3127147766323,15.9368070953437,17.470525187567,18.4032328527741,9.94274542661639,5.96710885874696,3.58915753008821,2.50385604113111,2.14773075053558,3.00433040447056,3.67145339796945,4.76977846766438,3.73861326507566,3.5596431190418,3.27428304031018,4.00343221377789,4.54940630076186,5.08530638810939,5.37527374079236,
Ghana,GHA,Interest payments (% of expense),GC.XPN.INTP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.1266110238665,30.6439949469595,24.9409952135882,18.5123493881729,16.0037476629801,13.4628319010912,10.6369965929695,10.9535367058226,15.6464948402951,15.5087647300686,12.7409299062471,,,24.5426538755539,24.9604385183673,,,,
Gibraltar,GIB,Interest payments (% of expense),GC.XPN.INTP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,Interest payments (% of expense),GC.XPN.INTP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.4082231644945,13.7012115710959,15.6634717618972,12.5613648399147,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gambia, The",GMB,Interest payments (% of expense),GC.XPN.INTP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3944158055562,,,,,,,,,,,25.1218886322812,28.9916295079402,37.5216209537929,47.9378733572282,46.7333360882681,36.6230772288247,31.5317058072504,19.538718601912,18.0172518527518,,,,,,,,,,
Guinea-Bissau,GNB,Interest payments (% of expense),GC.XPN.INTP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.25725403343688,,
Equatorial Guinea,GNQ,Interest payments (% of expense),GC.XPN.INTP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.418184062712178,0.33871456193072,0.434178581429554,0.130045037869463,4.07269654280121,5.28753972321887,3.85522670032635,4.22253774307329,6.23165028900944,3.91740980939997,7.24684229763876,4.11531431069214,,
Greece,GRC,Interest payments (% of expense),GC.XPN.INTP.ZS,,,,,,,,,,,,,5.76757884402995,5.20932900019116,5.63787495482473,5.92904683397449,6.28545495802134,5.50197686878765,5.8800195288661,7.70738241714628,9.01479638096342,8.99147200593252,4.22069997884769,7.22899655082705,10.5605780203277,12.0464712623286,13.8243863854654,14.6785594958105,16.0253215303436,14.6611850394661,20.8690484353929,,,,,,,19.9839667824621,18.2873485868102,18.3192044926137,15.8840052875083,14.8415967297389,13.5804806991988,12.0218143123171,11.2586872586873,11.2352590549433,10.7513850415512,10.5442873728061,10.5395374892775,10.1516756588078,12.008020524136,13.9344409358404,9.52529698518624,6.97236006764437,8.4180790960452,7.23200566002277,7.0100720107245,6.93453157233301,7.37803105192766,
Grenada,GRD,Interest payments (% of expense),GC.XPN.INTP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greenland,GRL,Interest payments (% of expense),GC.XPN.INTP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guatemala,GTM,Interest payments (% of expense),GC.XPN.INTP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.4101264691709,19.4995310370558,10.2012254868933,10.4441685733051,11.2065985833683,12.4097924216317,12.7770210090638,8.16615778620741,10.826275251487,10.7423456193218,10.2108549201923,10.8933083528074,10.5569763795307,8.84079818780098,10.5562907265262,10.7599575404997,10.4602832254936,11.7494625601457,11.4620492123421,11.2313542971615,11.4662575032832,11.5013305604329,11.5197196718168,11.8719963686336,11.6657840976002,13.1724849766475,12.5004009516011,,,
Guam,GUM,Interest payments (% of expense),GC.XPN.INTP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,GUY,Interest payments (% of expense),GC.XPN.INTP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
High income,HIC,Interest payments (% of expense),GC.XPN.INTP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hong Kong SAR, China",HKG,Interest payments (% of expense),GC.XPN.INTP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honduras,HND,Interest payments (% of expense),GC.XPN.INTP.ZS,,,,,,,,,,,,,6.05200945626478,7.08661417322835,6.71506352087114,5.68224299065421,4.96307237813885,,,,,,,,,,,,,,,,,,,,,,,,,,,6.8774579098638,6.91969271862271,6.21675850421139,4.39059370681731,2.73700480714274,2.80960751295444,2.72759266146408,3.75226199149256,5.39319355727578,6.52296849348506,8.64428773617783,7.52992354437527,8.17247817292363,,,,
Heavily indebted poor countries (HIPC),HPC,Interest payments (% of expense),GC.XPN.INTP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.87412230461884,,5.21994607059277,,5.49773739553093,6.77518869240348,6.43414970766093,,,
Croatia,HRV,Interest payments (% of expense),GC.XPN.INTP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.372856077554064,6.51546015627375,2.79996656406135,3.46115127776849,3.35111843161808,2.71577268009417,3.48057156539139,3.41509846133723,3.4861414374253,3.96425913461256,4.54038997214485,4.05600391626018,4.38186110441363,4.80235880623734,4.91212633328205,4.76387548751023,4.85100803035134,5.1507147420172,5.71976452761141,5.78266657993644,6.47132786889623,7.66403559633217,7.94010619263033,8.25944213640544,8.42232996664362,7.69664858406873,6.88796594090135,,
Haiti,HTI,Interest payments (% of expense),GC.XPN.INTP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hungary,HUN,Interest payments (% of expense),GC.XPN.INTP.ZS,,,,,,,,,,,,,,,,,,,,,,3.20404721753794,3.24942791762014,1.87978142076503,2.63704318936877,2.16796875,3.75516956162117,3.69313916829305,5.47762191048764,6.00706713780919,5.92948717948718,6.95658902731564,10.0565402452195,8.54255147572711,12.4687526937333,16.5158401453957,19.2546337631121,19.1184658895434,15.761463245946,15.0627606026259,12.6305286329976,11.3321190011582,9.19227234854269,9.29273026821909,10.1751879334871,9.55563633054384,8.85936468500648,9.22542849190519,8.74690412021377,9.6272605293478,9.10927364763518,8.82687086235675,10.0247595010707,9.66366977525521,9.05148237394267,8.20532378627882,7.37442937404345,6.57733682666031,,
IBRD only,IBD,Interest payments (% of expense),GC.XPN.INTP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.3974620524434,14.1053043320192,12.2862556059189,11.4219976880383,,,13.1656347635015,13.8712323149477,12.5864395344915,12.2504574100427,11.2901735108756,12.1343155444844,12.5691941140716,11.9024940900171,9.87917302723584,9.51565373302058,8.1447128773168,7.70445653859639,7.29864821592133,,,,,,,,,,
IDA & IBRD total,IBT,Interest payments (% of expense),GC.XPN.INTP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.40017276319893,7.80664623169367,6.86785082454175,7.02298713851315,6.40945155849362,5.47446985564139,5.8993666983351,6.0455204762043,6.77905216948004,7.00630062146182,7.69664858406873,7.8884757710924,,
IDA total,IDA,Interest payments (% of expense),GC.XPN.INTP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.52233825172704,,5.44876095153766,5.50807960800169,6.04788321684451,,,
IDA blend,IDB,Interest payments (% of expense),GC.XPN.INTP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indonesia,IDN,Interest payments (% of expense),GC.XPN.INTP.ZS,,,,,,,,,,,,,3.57142857142857,3.79581151832461,2.47000705716302,2.32419547079857,4.55455455455455,5.27218174024861,8.43672456575682,9.83760884914097,6.51502843216897,6.24327233584499,8.40959683403413,12.1196754563895,13.6193518941123,12.5222368319282,16.804206042859,23.145340610471,27.5790792358284,24.8941006302304,20.2194357366771,17.848200312989,17.696907961752,17.9626137528385,19.8223456660727,16.1538810095609,11.643624635344,13.3392686929919,24.3575410289472,23.8950422381485,,,28.3371665069123,19.9615883893901,16.1488007878779,,,,9.67754408179092,10.8856070999928,9.18903857210735,7.9256473667661,7.47214189606084,7.70126454637124,7.91911752117844,9.32625706789409,9.90662792164312,11.1405312072738,,
IDA only,IDX,Interest payments (% of expense),GC.XPN.INTP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.49773739553093,6.76971790635817,6.40973568387808,,,
Isle of Man,IMN,Interest payments (% of expense),GC.XPN.INTP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,Interest payments (% of expense),GC.XPN.INTP.ZS,,,,,,,,,,,,,,,11.3098672821696,11.1639781826622,12.2451070806435,12.2620790629575,13.1674279414081,12.4211356466877,13.0970366066241,14.0574917323836,15.2122182321637,16.3699234844026,17.0342434756374,17.3294551853934,17.7093358999038,18.7570106561974,20.030014256772,20.9750710804224,22.3617245476762,24.5658765159868,25.2507256704848,25.9968342503957,27.6258005184627,27.4408421837153,28.1390020366599,27.1387659925346,28.6779507021845,29.5148856945808,29.6480827255773,29.2710304262904,28.6908516561786,27.6162102393284,25.6445936669826,23.3823470709695,22.5783590403803,22.2020494199465,19.7338835319382,19.3722386891113,18.2806647197003,18.1969064998262,19.457832074744,19.4875635997881,21.2355969489067,20.7148895559531,20.2523378173288,20.5273144542127,,
Not classified,INX,Interest payments (% of expense),GC.XPN.INTP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,Interest payments (% of expense),GC.XPN.INTP.ZS,,,,,,,,,,,,,10.7586206896552,10.9714285714286,10.5164319248826,10.9176155391829,12.4327233584499,13.4606639381537,14.142910033321,14.3419062027231,14.0947467166979,15.2695716395864,17.1548723897912,17.3616473616474,18.1752873563219,19.5447154471544,18.6888657648284,18.5185185185185,18.9003436426117,19.8829208175004,20.9948381041765,19.5663531870429,17.9485103626944,16.7914358436892,15.5469301340861,13.6707218135228,12.3269584418137,11.0551577245081,10.6358308470681,7.9309390797374,6.89762420272298,4.84732621560585,4.34633755239937,3.99448402241062,3.61095747137132,3.30855373050956,3.21137337295631,3.13053341395229,3.43590627143759,4.54585272862874,4.52711708992067,7.65277902636687,10.5244131754899,11.369561895358,11.1513529350276,9.60995279672778,8.83032701467947,8.10364441905262,6.93133256836927,
"Iran, Islamic Rep.",IRN,Interest payments (% of expense),GC.XPN.INTP.ZS,,,,,,,,,,,,,5.59673832468495,5.60069645966338,2.73826802128689,2.76091476091476,1.91177511860086,2.40774501791664,0.577891008513018,2.24283203006607,1.91058670707945,0.956127910700398,0.682635709614127,0.378869885256549,0.2277739614592,0.33109156751164,0.164762348221641,0.125551200391965,0.114467725078386,0.07591155079952,0.053844497092397,0.042241622078288,0.030051086847641,0.095292548122737,0.087509211495947,0.023839525933999,0.028425914959138,0.1725745343463,0.723938223938224,7.36464449081393E-05,7.65930942338625E-05,8.87716245747646E-05,0.974478736004648,1.0274871199679,1.00952430294861,1.08154828859303,1.07760337700475,1.41594572003427,1.12382689910617,0.731057191987592,,,,,,,,,,
Iraq,IRQ,Interest payments (% of expense),GC.XPN.INTP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.03917980473628,1.2460115564307,2.68143606298037,,,
Iceland,ISL,Interest payments (% of expense),GC.XPN.INTP.ZS,,,,,,,,,,,,,3.30383480825959,3.97404703974047,3.83763837638376,6.9249649368864,6.19249306265518,6.5762849048968,8.1076032131515,8.45399911265276,6.54548396666577,7.18865556196357,8.08409954131297,9.22868040180055,11.5159083247473,11.547152128281,9.87511533029284,7.6051357446637,9.11056700602986,9.50787574298765,10.2499103020163,10.3700562824764,10.161029629957,10.7304938444968,11.0134208154026,11.8391471853054,10.7030637621553,10.6873093679679,10.6497210904741,10.3815155855882,9.44463868568267,9.15093418905364,7.67996197324097,6.73825275256626,6.24992318557701,5.81566225253887,5.89369467651465,7.18185038302895,6.2971457393638,16.093883192308,12.720302333737,12.7929288450605,14.1323653157518,13.7300444266596,13.2384816603374,13.6187560437519,10.4869950396779,11.5167656280046,7.90832411961639,
Israel,ISR,Interest payments (% of expense),GC.XPN.INTP.ZS,,,,,,,,,,,,,14.2857142857143,8,11.4285714285714,7.69230769230769,8.33333333333333,15.8878504672897,13.8364779874214,10.1190476190476,10.9452736318408,16.9371196754564,18.8726608854404,29.942798474626,27.1131079942655,25.1372887377557,25.1405007896691,26.6277915632754,20.2650014264431,19.9573957879173,18.252310401026,18.2246901986403,15.3228026479649,15.5957978515509,14.65371494883,13.8285816776592,12.8205478796497,12.0810422182314,12.7196041128524,11.8189166507921,12.9493437670525,12.8426502267183,17.7460521693425,11.8790065841037,13.1712051870245,13.8247915703741,12.3854309233782,12.418440190602,13.5669836395993,12.625361195,10.6075663544186,10.6517125298436,9.41425990620404,9.18529731880514,6.64955846288923,5.80715899105359,5.90896537134715,5.93421278203844,6.4411288254638,
Italy,ITA,Interest payments (% of expense),GC.XPN.INTP.ZS,,,,,,,,,,,,,,6.53913937435744,7.60847511666326,9.11534542932085,11.1534693150441,11.8693020202757,10.0111467955722,9.78429208272369,10.627339042182,,,,,,16.6283044822467,14.816203515903,17.6819148568794,18.9239046330222,21.0069328139578,21.1887275582001,22.3703380714159,22.9977745129035,22.3271874950042,23.1543602534109,23.2690103763358,20.2285388156181,19.0275083740412,15.9066924302052,15.6051749162752,15.0322400759645,13.8038910865182,12.5682306526848,11.7809587338385,11.4053446216083,11.0128716673066,11.7206305657636,11.8180752732699,9.76708262929415,9.90940835567987,10.8864882454886,11.8258666772462,11.0090692124105,10.4793630419375,9.48233602638842,9.14632856258278,8.90375880042144,,
Jamaica,JAM,Interest payments (% of expense),GC.XPN.INTP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.7066427848298,38.2005995828989,39.1700133868809,38.9194371598567,42.1084555106942,38.929730028026,43.579144595714,40.4375201403643,42.4761789064174,34.062731348472,40.8163184425822,44.848823332134,44.8110364164471,44.8777612886538,44.032027218073,50.8921429412915,49.2532132231713,45.9275185896998,43.5704116593105,40.2262968642249,40.4015487181458,48.7581604897747,38.5248301044021,34.4778522320603,35.1121199143137,30.6821001276037,31.445153122307,29.3662947780011,30.2028490870072,26.7555873993556,,
Jordan,JOR,Interest payments (% of expense),GC.XPN.INTP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3879672099151,21.0311252247414,17.4788218793829,12.1255803318454,10.0719027057881,10.767433180247,10.841525729188,13.7573457897837,11.793865214755,12.5994737828805,12.8528399311532,12.1844849571744,9.17567006025348,8.01545532650082,6.19558194628188,6.50889433653907,7.60686156186903,7.80664623169367,7.71130569673219,7.7059100911663,7.8631903782244,7.10257809528534,8.98942239491782,11.4737498052656,12.8766704212034,12.9879347054649,11.4037602916479,11.3381718009165,,
Japan,JPN,Interest payments (% of expense),GC.XPN.INTP.ZS,,,,,,,,,,,,,4.625529910504,4.85622514530437,4.72675250357654,5.76524058887462,7.52787325006287,9.11672718122012,10.232927313246,11.8286806471586,14.1217600964436,15.8449061215421,16.7397893219728,18.9955578994341,20.4221447806114,21.1812433338412,21.449076732169,21.435584160576,21.097318595488,19.6450863581057,20.4800225450902,,,,15.1114472176138,14.6586512646556,14.4375773488664,14.5562623786445,10.6819319656364,12.3407560338009,11.8798819839397,11.3463559051461,10.5988605540881,10.1146722980727,9.9095852633739,9.4210535494946,10.2932253784589,11.5224415325925,10.8675865991018,9.26936204456531,9.68895770564526,9.22374133000319,9.32804207738352,9.25881984555993,9.44163103521902,9.48085520646733,9.35202497016999,9.08378882257843,,
Kazakhstan,KAZ,Interest payments (% of expense),GC.XPN.INTP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.96713465220166,4.75670617592015,7.48723686971117,9.82723841784201,8.41460728484808,8.00134080874172,5.36133667655703,4.13105985892022,,,,,,2.3615950911933,2.59492342361087,2.34862782716403,2.94591543656814,3.31840312490705,4.07392953490799,6.82078180755673,3.96899772894488,6.43812969337012,
Kenya,KEN,Interest payments (% of expense),GC.XPN.INTP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.7286476408265,11.780333751532,12.9460139305616,11.1448370487192,,
Kyrgyz Republic,KGZ,Interest payments (% of expense),GC.XPN.INTP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.94204766186272,3.49353691407366,3.98022622122342,3.33658497345701,4.0151097076026,
Cambodia,KHM,Interest payments (% of expense),GC.XPN.INTP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.75496637011519,1.97763354431433,2.77128213907428,2.82529780006935,1.9498988545224,2.42603770604235,2.11721342964355,1.82806263266975,2.18482004081431,2.4196151694002,2.80927366861321,2.80824131858854,2.71836420885142,2.51961744428801,2.76124550006628,2.24537061535518,2.2987485828682,
